Genre	ZCR Mean	ZCR STD	Spectral Centroid Mean	Spectral Centroid STD	MFCC 1 MEAN	MFCC 1 STD	MFCC 2 MEAN	MFCC 2 STD	MFCC 3 MEAN	MFCC 3 STD	MFCC 4 MEAN	MFCC 4 STD	MFCC 5 MEAN	MFCC 5 STD	MFCC 6 MEAN	MFCC 6 STD	MFCC 7 MEAN	MFCC 7 STD	MFCC 8 MEAN	MFCC 8 STD	MFCC 9 MEAN	MFCC 9 STD	MFCC 10 MEAN	MFCC 10 STD	MFCC 11 MEAN	MFCC 11 STD	MFCC 12 MEAN	MFCC 12 STD	MFCC 13 MEAN	MFCC 13 STD	MFCC 14 MEAN	MFCC 14 STD	MFCC 15 MEAN	MFCC 15 STD	MFCC 16 MEAN	MFCC 16 STD	MFCC 17 MEAN	MFCC 17 STD	MFCC 18 MEAN	MFCC 18 STD	MFCC 19 MEAN	MFCC 19 STD	MFCC 20 MEAN	MFCC 20 STD	MFCC 21 MEAN	MFCC 21 STD	MFCC 22 MEAN	MFCC 22 STD	MFCC 23 MEAN	MFCC 23 STD	MFCC 24 MEAN	MFCC 24 STD	MFCC 25 MEAN	MFCC 25 STD	MFCC 26 MEAN	MFCC 26 STD	MFCC 27 MEAN	MFCC 27 STD	MFCC 28 MEAN	MFCC 28 STD	MFCC 29 MEAN	MFCC 29 STD	MFCC 30 MEAN	MFCC 30 STD	MFCC 31 MEAN	MFCC 31 STD	MFCC 32 MEAN	MFCC 32 STD	MFCC 33 MEAN	MFCC 33 STD	MFCC 34 MEAN	MFCC 34 STD	MFCC 35 MEAN	MFCC 35 STD	MFCC 36 MEAN	MFCC 36 STD	MFCC 37 MEAN	MFCC 37 STD	MFCC 38 MEAN	MFCC 38 STD	MFCC 39 MEAN	MFCC 39 STD	MFCC 40 MEAN	MFCC 40 STD
classical	0.06057444230955143	0.0208312188212466	1214.3502552431812	288.3428048293332	-303.3702	34.719154	98.824066	13.27823	-15.783995	9.694489	8.796736	7.5200353	2.4060092	6.8057528	-1.8798224	7.6296396	-0.80010974	8.4398365	-0.84232783	6.9181685	-2.0747428	6.6493397	-1.3423531	6.15847	-2.111618	5.7381577	-2.1575732	5.299375	-2.4011495	5.200216	-2.4306238	5.0815754	-1.3151248	4.6640224	-0.64056146	4.815547	-1.6092302	4.759968	-0.3032631	4.560326	0.33353758	4.6686535	0.3001418	4.3494797	0.43307918	3.9745107	0.29884875	3.438382	0.4436637	3.5652678	-0.6032631	2.847537	0.9060266	3.1480057	0.19514969	2.6302743	0.40144473	2.5673144	-0.47409225	2.8014767	-0.19418894	2.5006113	0.49687093	2.5969427	0.37024227	2.3990762	0.05131852	2.3071737	0.071295194	2.190776	0.5592371	1.8291744	0.083207496	1.9094467	-0.18687855	2.095703	-0.13870461	1.8477423	0.05766639	1.8734435	0.2562116	1.7164688	0.09880399	2.0501926
classical	0.08737817514984532	0.031169397478572784	1415.4129895873043	344.7379340045503	-236.78976	33.878765	90.72423	18.894676	-30.016172	11.084375	6.8899884	7.1177197	-10.228604	7.691757	-6.083722	6.9220986	-6.9425545	6.118325	-9.130125	6.57581	-6.876228	7.2504945	-3.6783972	6.228081	-4.054643	6.115416	-6.443665	6.874124	-4.1292324	6.412546	-2.964511	5.5363374	-1.4978892	5.307519	-2.1627278	5.0960793	-0.39648977	4.471229	-0.59918123	4.3888965	-0.7588407	5.0268097	0.741348	4.282775	-1.2988563	4.9758034	-0.19518554	3.9954226	-0.3627352	3.6981595	-0.62453663	3.4999526	0.27048218	3.39041	-0.38181445	3.4888532	-0.25864783	3.067811	-0.54468286	3.3056712	-0.0061374553	3.440384	0.11610692	3.7946854	-0.037634075	3.018884	0.110822685	3.1092217	-0.3249589	2.625978	-0.062605664	2.203261	-0.11406763	2.3034267	0.23212217	2.2266316	-0.45371354	2.2397718	0.13271762	2.116315	-0.06568176	1.97576	0.35270795	2.266589
classical	0.050776340753093584	0.010820747456670327	853.0763810402855	146.24483511313224	-283.49203	39.507072	124.61674	10.908389	-17.482643	13.666656	3.2657764	8.76338	-2.8571737	7.2153864	-4.6935844	6.274773	-5.695761	6.2734723	-6.7498283	5.8804293	-5.169404	6.0747776	-6.3333573	5.693607	-4.9693074	5.1586723	-3.7060153	5.5123925	-1.1135896	5.3076286	-1.3556366	4.725046	-0.99219733	4.5259395	-0.22456722	5.691767	0.1483721	5.7810607	-0.7251243	5.090945	-0.45480943	3.7282994	0.10200048	4.304966	0.16630511	3.2793138	-1.0218394	3.4356763	-0.31595185	3.4370656	-0.017704515	3.1712904	-0.35408807	2.8596036	0.08374002	2.976401	0.75097495	2.6587791	0.83067423	2.8523397	-0.60175955	2.1447027	-1.2738566	2.6373565	0.24664989	2.0104516	1.2515131	2.4491112	-0.86070746	2.4792266	-1.402544	2.1026878	0.7316667	1.9366215	0.86332333	1.8752655	-0.9479984	1.9193592	-0.33995295	1.8850856	0.5191808	1.6555663	-0.28249004	2.017047
classical	0.057944596505220415	0.013358610009907018	1002.6849591662105	159.13012921824057	-305.4903	43.63875	114.14818	10.607336	-21.474922	9.973995	7.61968	8.879862	-1.6381681	9.026756	-3.4796715	7.3315344	-6.053291	6.546707	-4.765743	5.57117	-5.1696053	5.525486	-3.2424703	5.5628324	-2.4065413	5.1224346	-4.441694	5.2837424	-2.2219996	5.5720673	-2.2116387	5.5391335	-0.3134686	4.833234	0.66540825	4.53907	0.524996	4.8975153	-0.39898875	4.58194	0.69121104	4.6228786	0.5593668	3.6717296	-1.2796682	3.6327963	-1.5865425	3.4405916	-1.8870609	3.139324	-0.701775	3.7510078	0.16764309	2.8300204	-0.3690066	3.1516416	-1.0597012	2.6009393	-0.75208414	2.7321608	-0.29492012	2.548852	-0.033809654	2.5675147	-0.6609047	2.2114077	-0.46035552	2.3342376	-0.14462662	1.9707826	-0.78463984	2.103423	-0.31858218	2.002135	-0.11665164	1.9340681	-0.11458615	1.9057027	-0.07707147	1.7415131	0.022774085	1.621492	-0.04639334	1.793013
classical	0.09158955372679814	0.029151160836862994	1525.7917091607942	459.81590432073773	-239.59933	42.04004	90.25606	22.129026	-25.58576	9.881772	7.231227	6.9831104	-6.7391777	6.9564953	-0.9088623	6.4614863	-3.0749495	5.9667044	-4.14369	6.6492314	-4.4148602	6.512833	-2.6023374	6.444896	-0.54909235	6.0898542	-1.525789	6.050263	-0.3076762	5.8149533	-1.4289341	4.983227	-1.9754999	4.3024163	-1.6085439	4.1741757	-1.4252248	4.349796	-1.1281415	4.5273323	0.6771754	4.6140504	0.26235875	4.4149675	-1.5823702	4.8804393	-0.4749862	3.7511716	0.30773312	3.3559713	-0.45484045	3.048037	-0.61457896	2.9037044	-0.3696437	2.98854	0.16604187	2.5898712	-0.86705214	2.8742142	-0.41402364	2.9713123	0.32630783	2.9332023	-0.48873088	2.4342294	0.19745333	2.4273775	-0.025759172	2.1622999	-0.24464628	2.0082455	0.011746291	1.9013274	0.07104209	1.7953044	-0.11349653	1.7421511	0.22828782	1.7908334	-0.16244276	1.6983949	0.4891482	1.9851998
classical	0.07683462333236658	0.031760722005442055	1356.2906973182814	469.7875215861584	-261.55707	42.895943	96.1293	21.56056	-18.675873	9.931876	10.677142	7.266346	-5.6674504	7.473117	-0.29934666	6.419534	-4.815802	6.157818	-3.9101906	6.0774403	-3.7705917	5.6934266	-0.49285612	6.005916	0.12409878	5.9661117	-2.046085	6.3632817	-1.0390161	5.799821	-0.5027939	5.287234	-0.68866575	5.3426547	-0.2675439	5.166366	0.28519976	5.363025	1.1293122	4.586541	0.499198	4.843767	-0.09599906	4.117283	-0.6385104	4.4379044	0.87254465	3.6204126	0.1904119	3.5580764	0.25379887	3.5990138	-0.3761782	2.8318396	0.43806806	3.3703315	-0.55071187	2.7436843	-0.33665472	2.8186302	-0.11846109	2.5173318	0.2483208	2.7647622	-0.06294285	2.6745143	-0.30619347	2.532032	0.33777422	2.1955192	-0.87907636	2.422193	-0.094983034	2.0305655	0.24596144	2.0412579	0.20044431	1.7875444	-0.022563804	1.9536189	0.21033183	1.7836095	-0.46901792	2.0175457
classical	0.05104483879543697	0.01257599448349384	877.3225402716945	180.95174719311248	-316.27518	46.159832	119.28113	12.52748	-13.586059	14.759304	7.5837207	7.4436407	0.20351073	6.2511663	-4.3643703	6.208722	-5.4426727	6.0376287	-6.176236	5.41684	-4.884486	6.35407	-3.934108	6.205044	-0.7236784	5.9835157	-5.1696615	5.9264517	-1.3173004	5.6573076	-0.3990817	4.8395915	-2.3804424	4.799601	-0.318394	5.0077596	0.8488524	4.322276	0.42936358	4.76091	-1.1971956	4.8285217	-0.10645315	4.0312705	-0.26034653	4.3995986	-1.9175774	3.785343	-1.017199	3.3603036	-0.120696515	3.059678	0.8635312	3.4772785	-0.36283794	2.9205256	-0.8562101	2.5429788	-0.60644954	2.572969	0.689583	2.8915205	-0.04043379	2.604646	-1.2673774	3.1845534	0.35351697	2.2458024	0.11188171	2.067874	-0.20153397	1.8698887	0.07279973	1.9786887	-0.06899471	1.9006474	-0.121298596	1.7893976	-0.095337436	1.7711259	0.49548233	1.9559021	0.26019067	2.4373677
classical	0.07056627030162413	0.01991187270805383	1304.1427959179266	257.4930536014327	-269.50797	43.05645	95.97829	12.678726	-23.497154	9.88861	10.399164	6.9709516	-4.2619267	6.795702	-0.93642735	6.467439	-3.974407	6.009403	-5.5325317	6.1243534	-5.5000734	6.686194	-3.3985603	6.5927935	-2.2816706	5.426852	-3.9105172	5.460887	-1.3200005	5.1749787	-0.5268583	5.4741116	1.5413842	5.4748526	2.2310362	5.169683	1.8208833	4.931275	0.14058323	4.9011283	0.14536148	4.3144407	0.15326725	4.1358433	-1.0264885	3.949979	-0.55158186	3.5057173	-0.28069583	3.2642963	0.2393535	3.4347522	0.062346444	2.697692	0.1002977	3.0801365	0.010769684	2.6109898	0.05083773	2.8401716	-0.13933855	2.8601174	-0.47844982	2.828156	-0.19321027	2.5077543	0.12008988	2.5439413	0.22021534	2.147839	-0.6235485	2.236155	-0.23465143	1.9305483	0.66888934	1.8688436	0.050014332	1.7931478	0.1586548	1.8963448	0.023091085	1.8585992	-0.046912238	2.0034053
classical	0.16665269419470224	0.03355585547011062	2423.3323353649416	344.7752469689102	-247.32681	28.821272	34.162407	19.576824	-44.66714	12.528287	10.761359	9.1315	-16.10288	7.8536735	7.3826985	8.041282	-0.961948	9.36988	28.857922	12.170162	11.618318	11.518847	17.932196	10.474226	-6.7585497	13.558296	0.88552177	9.743433	-3.274506	10.411356	8.858767	8.61249	-2.4608092	7.082769	2.4688249	5.4927526	1.2237649	6.1717367	8.037156	6.5610156	-4.3276954	8.487355	1.4513415	7.2286706	-0.23441802	7.4640656	3.3716407	5.7076216	-2.3946059	5.3484325	0.65987027	4.1596017	-1.543611	4.054505	1.0733799	3.280199	-2.3236392	3.8819923	2.23505	4.614538	2.1587873	3.7510524	-0.076472044	3.8769479	-3.8125427	4.30258	2.81242	3.509781	-0.7925927	3.159316	0.17401856	2.5473695	-2.2050638	2.6349113	0.7208791	2.5757456	1.4846087	2.8624225	0.44838667	2.5149546	-0.1840925	2.3249867	1.8250617	2.6537943
classical	0.15196460508507348	0.0442274905222663	2172.3382154638084	364.51594761781314	-252.88605	21.44772	60.39197	16.884333	-30.152395	9.870871	16.391235	8.501285	-16.468073	8.375561	3.5149622	8.221219	-11.33447	8.279291	5.0724154	7.4030075	-7.5619893	8.404688	11.128	10.4091425	-3.5494256	9.076489	6.251119	9.460224	-3.5022779	8.833324	5.0193915	8.3602085	-0.5702892	7.745476	4.218327	7.3096414	0.1397192	6.2569985	4.1333923	7.0712314	1.9524401	7.161323	0.8829372	8.222726	-5.0744147	6.692445	3.1060646	6.937963	1.6438532	4.93034	-0.17797214	4.8283105	0.35490328	4.070541	0.66769165	4.64857	-1.2288188	4.795185	2.5974135	4.306668	-0.9332216	4.47055	0.6946153	4.649517	-1.1464477	3.3027315	1.2011476	3.9705708	-0.016048705	3.416555	-0.03334455	3.0175705	-0.30197865	2.9893336	0.9598384	2.562899	-0.46635243	2.6922057	0.8112872	3.0398068	0.2623038	2.5729182	-0.86811715	2.9173949
classical	0.15240530440351896	0.04550827872951734	2192.5069045226314	359.0887073206878	-220.01822	31.93605	60.091877	13.689404	-26.186552	9.115932	20.671875	8.422598	-8.968264	8.235359	9.574397	7.3056626	-3.3147047	8.673247	14.966324	9.641643	-4.5439134	10.085948	6.455853	10.273573	-7.7030206	10.409151	4.7122736	9.955286	-6.5952883	9.693353	2.5712605	7.954988	-3.8923542	6.0386386	1.7882725	5.5287213	-2.5197337	6.140724	2.1815317	7.46752	-3.423539	7.614383	1.7112192	7.465659	-4.288086	8.043161	1.3157278	5.2335362	-0.6218532	4.168225	-0.8250427	4.0469623	-0.86172444	4.0772123	0.115973525	3.0468752	-2.2521844	3.4475875	2.3428411	4.5754805	-1.3786802	4.1852126	-0.15134852	4.475596	-1.4372442	3.8875744	1.2254113	3.19145	-0.9906869	2.8115733	0.25115925	2.3785412	-1.5314901	2.2692025	0.7500601	2.926731	-1.0165433	2.7776892	0.92826515	2.4761164	-0.025659205	2.3471215	0.082027376	2.6466234
classical	0.13096813370069604	0.05810674579310177	1807.9280823768647	471.27871571487935	-247.35493	39.753746	72.50568	18.561302	-26.020727	13.78754	27.955837	9.456913	5.2903104	8.692651	9.703507	8.948056	-15.043204	10.723228	-6.6933517	13.139937	1.5831139	13.859723	10.3618145	14.0317335	-13.449987	14.746384	0.18804407	14.8533325	1.247642	10.399555	0.20137005	10.630533	-1.9880607	6.1340895	-1.4436803	6.4978957	-0.2314074	8.609703	6.5207047	8.146297	-2.4945474	11.634225	-2.5266635	12.72317	1.3158838	7.4968934	1.2537676	6.5112205	-0.4214401	5.792718	-0.53800666	3.327829	-0.25785375	3.786817	-0.8823263	3.0873528	-0.8062424	3.885682	3.3929482	4.6430545	0.1598763	4.374396	-1.454303	4.115103	1.2852703	4.4085956	-0.72789687	4.206495	0.9477558	3.1999302	1.0997955	3.0080538	-0.6124367	2.945768	-1.0853074	2.3398898	1.0000874	2.670123	0.38449606	1.9688745	1.2059581	2.0146558	-1.9664166	2.828681
classical	0.10824964955529776	0.02937061582614511	1623.7580253062436	218.28612068126486	-209.40033	26.719656	78.90273	10.659229	-28.56305	16.492243	7.7620897	9.114732	-0.45349264	7.9181085	11.461224	8.374024	-5.6564455	9.335704	0.55491996	9.8446455	-7.483378	7.8796835	6.038692	8.537103	-0.5680313	10.101096	2.8053932	9.70509	-4.3081493	9.028849	0.85371447	8.923413	-4.5381556	7.191321	3.9219403	5.1534266	-3.519735	6.0613794	-2.109585	6.31524	-1.8206384	6.3652043	2.4637864	5.5604906	-1.6402473	5.674135	-1.3348024	4.894244	-0.25419885	4.0419	-1.4806958	3.370768	0.7311931	3.0329876	-0.18350019	3.4208386	-0.6782271	3.2260854	-0.12008234	3.105192	-0.064907275	2.8840165	-0.61314523	2.7912629	-0.8232011	2.7768807	1.0227512	2.780632	0.069056936	2.491199	-1.4514538	2.611333	0.6048903	2.3600862	0.059427172	2.003562	-0.59581196	2.0146239	-0.63873416	1.9061459	0.50658065	1.7770721	0.36171788	2.5358882
classical	0.07011877356438515	0.03513708892408898	1423.5649269846945	327.0479697914107	-311.98123	62.099335	80.286255	14.323348	-17.254414	13.632971	20.423561	8.045789	-3.8552663	8.762428	7.171792	7.0683713	-5.029226	7.8904724	8.204701	7.079994	-2.5593238	7.2349167	7.47025	6.496204	-4.38141	6.47854	2.4109304	6.225607	0.447678	6.378346	4.9146495	5.2626925	1.9729056	4.7008324	3.5314012	4.9110475	0.36402938	4.159733	1.3575994	4.2456923	-1.6323184	3.9136832	0.56165665	4.3907843	-1.8544616	4.0141416	0.89669114	3.6508756	0.7005706	3.7097707	0.31922364	3.1782024	-0.06463859	3.2547185	0.26952857	3.0232298	0.0623193	2.555829	-0.27960265	2.9870644	-1.2745365	2.8521745	1.670041	3.0922196	-0.5226706	2.2938998	-0.6514098	2.6980288	0.3450158	2.0453458	-0.13620831	2.064684	0.6645991	1.8486342	0.52346414	1.9092721	-0.3840808	2.0642674	0.17955491	1.8114964	0.109531626	2.0998747	-0.8094186	2.0146883
classical	0.12435424521461717	0.0620803262753204	1800.8758120131474	533.9991712052566	-313.90143	49.177647	63.452267	22.53662	-21.534971	12.19541	22.877241	8.792777	-6.5612955	10.319338	-1.6051804	7.8978877	-7.9288206	9.559526	6.0162787	10.265095	-1.0037118	10.183712	8.725317	10.524152	-0.7937907	9.533521	3.325813	9.774345	-0.9481022	11.838054	3.0122752	10.318491	4.735375	9.541172	3.815713	7.661844	-0.13183178	7.3318515	0.54525506	5.871949	-2.490362	9.100376	1.1389937	6.553707	2.0766342	8.998119	0.567292	5.2794647	0.75150627	6.3355927	-0.16442811	4.7366533	-0.023875508	4.2987933	0.09564579	5.4815793	0.38380444	4.85827	1.7140832	5.5964117	-1.3027296	5.458144	0.9895154	4.4462466	2.0070043	4.5314136	-0.47832355	3.541246	-0.43643638	3.4803958	0.24172556	3.2889903	1.363629	2.811233	0.31381038	2.6341562	-0.60048246	2.710591	1.1089554	2.4309576	-0.2986791	2.1968584	0.79499686	2.3117836
classical	0.11757193179621037	0.048833291731645724	1933.7503480662401	438.64503789040737	-209.269	33.629086	70.80865	17.74158	-29.327002	9.379653	20.85814	7.3600926	-7.7645116	8.464405	4.9886045	7.2056355	-9.015672	7.978925	7.813835	8.425386	-4.7686687	6.979137	7.8307543	7.4424953	-4.6928267	6.1899	3.3860812	7.2542615	-3.3932192	7.2285376	3.6677535	6.133183	-0.19745217	5.156813	2.9072208	5.746496	-1.106763	4.660471	2.6166143	5.130517	-2.4098346	5.6236424	0.13799082	5.7223167	-1.8742349	4.7682858	1.6919292	4.4006796	0.6974748	3.77556	1.201382	3.2861197	0.7343218	4.2174077	0.80076134	3.2696295	-0.17060867	2.9168365	1.0070881	3.3610148	-1.1076024	3.220543	1.3561323	3.0329316	0.6857741	3.1180274	-0.26953578	2.7789538	-0.15275197	2.4883199	0.17608097	2.2883754	0.6314492	2.2897537	0.52461475	2.454928	-0.20654835	1.9710572	-0.086262114	2.319826	0.09416255	1.8923308	-0.5647994	2.1654687
classical	0.08590993269044857	0.0302743355212599	1494.4657470360255	303.867667729146	-246.02066	23.86561	81.403305	11.887272	-15.804711	10.092281	12.968937	6.9416113	-3.6381357	6.6057997	3.5813742	6.924696	-10.413186	6.9406576	2.6743915	8.143094	-10.591787	7.2549896	3.719676	7.27036	-2.5949147	8.767779	4.319054	8.2523985	-1.9448814	8.579947	1.1990438	8.415552	-1.8540511	7.2541966	-0.601016	6.416921	-0.124890484	6.2475367	0.37714192	5.0251036	-4.9791465	6.296806	-2.2579517	5.4991264	0.32735032	5.4313054	0.42519477	4.475219	-1.3397601	4.478569	-0.75893945	3.3440864	0.10072444	4.140031	-0.41155067	3.540113	-1.3715924	3.60993	1.2007637	3.236883	0.32245237	3.3893833	-1.0475137	3.042626	-0.13270308	2.706128	1.6424233	2.7760696	-0.35282567	2.7345366	-0.6558896	2.2452743	1.1084234	2.6516533	-0.65345806	2.295583	0.010126998	2.154667	-0.18250163	2.0213032	0.32372576	2.0633337	0.18763089	2.6633492
classical	0.12342262120552977	0.047068537975562486	1952.6079332127845	407.5907924164659	-249.92044	46.833927	67.502815	11.260024	-24.060083	10.822041	20.44464	7.150221	-8.746505	7.994036	7.497126	6.80684	-9.332531	7.4284925	9.079914	6.735449	-4.1837673	7.9523654	7.963501	7.5773215	-6.191429	8.774924	0.13266192	6.772013	-9.808905	7.9342113	3.0965273	6.0186634	-0.041702636	5.519415	2.458592	4.987064	0.2464285	5.321363	3.2428257	4.952592	-5.05458	5.1268845	1.1713988	6.220326	-0.6329216	4.43588	3.5535614	5.179298	-1.117397	3.7885265	-1.3964115	3.0140326	1.0425028	3.4158788	0.10033476	3.7615106	-0.55675477	3.222699	2.8477526	3.3194616	-2.1699486	3.628153	-0.14267163	3.795248	1.0496589	3.2122433	1.3326147	3.3499792	-0.97519714	2.7160726	-0.37810734	2.3742812	0.6967477	2.2970965	0.30447224	2.3634603	0.08810406	2.1198704	-0.68673164	2.629709	0.015828552	1.8319167	-0.48148936	2.1498334
classical	0.08068536107888631	0.020141344986277773	1525.0760420116658	216.16201930608665	-299.01715	14.379463	76.639404	9.954501	-14.352712	6.4125624	18.50712	6.025558	-11.848617	6.5883694	11.0835495	5.7272024	-7.348003	5.43274	8.482596	5.6543326	-7.439059	6.526161	8.892249	6.1938763	0.35320884	5.2702146	8.186926	6.15606	-7.8624897	5.6603546	4.9582696	6.15223	-1.6819681	5.576034	3.3228445	4.809591	-0.155313	5.0021005	2.732446	4.333364	-2.442059	3.9822547	4.465122	5.195865	-3.540484	4.171293	1.0254978	4.112663	-1.4109733	3.2811944	0.7311294	3.4856563	0.40556788	3.1521683	0.48398972	2.778998	-1.1005784	3.0597963	2.7740922	2.855105	-1.0227138	2.7395787	0.53089505	3.131112	-1.1650116	2.859646	0.8615136	2.8309839	-0.14038776	2.1247294	0.18045296	2.2385757	-0.08756204	2.1206107	0.22842424	2.6864626	-0.2468554	1.8665798	-0.6320338	2.1872885	0.8211264	2.0409875	-0.51457775	2.5118897
country	0.1072048611111111	0.04182911482563996	2798.0656266251635	595.5039649002385	-113.80344	18.1789	48.360806	12.544742	1.7266326	12.0458355	13.795678	8.779886	6.9663296	8.3397875	1.8650328	8.011446	2.7202566	7.4419217	3.3800151	6.5897756	2.664816	6.38739	5.291065	6.8960133	0.4520307	6.1884856	1.6536063	5.4399085	-0.88107055	5.4881325	2.9240391	5.129537	0.7199368	5.0376096	0.38126957	4.4985065	0.53537136	4.2966347	1.3438964	4.2632875	0.98053706	4.2655563	2.1156595	4.1234603	-0.7656776	3.738579	0.21027958	3.7826705	-0.92974037	3.5157528	0.31081396	2.8817616	0.13051917	3.0584817	1.2478551	2.7174504	-1.0074936	2.7564492	0.35602555	2.596851	0.29912248	2.4053953	-0.091287084	2.3567092	0.37997028	2.1685753	0.3608731	2.2270186	-0.4995213	1.8974177	0.6499338	1.9897765	-0.05278352	1.7520137	-0.008766245	1.8386459	0.06624496	1.6855712	0.094753906	1.7521727	-0.31047153	1.6568576	0.16938347	1.8507622
country	0.12698824499709976	0.029606000441850557	2938.1313051156862	319.10207811810886	-107.82338	9.65335	41.683434	7.9464297	-1.962405	9.038321	13.321119	6.992339	4.2546167	7.7215605	3.6453357	8.686328	3.757675	6.397461	5.885646	6.825607	3.1963148	6.693131	5.2997775	5.994239	1.3385018	5.4761615	4.846657	5.186428	1.1867833	5.1682277	-0.9857297	5.0411773	1.6783339	4.9794583	1.7121372	4.1118383	-0.68465793	4.473843	1.4340147	4.4628625	-0.73403627	4.1863713	1.2730653	4.0607476	0.3835235	3.7816415	-1.4023515	3.7691307	-0.5778539	3.464796	0.03970233	3.1867414	-0.6161935	3.067175	0.8420088	2.5461771	0.31706676	2.8153553	-0.79862195	2.6183047	0.251043	2.4929564	0.6213167	2.4103985	-0.6395707	2.2055528	0.21676317	2.2371874	-0.2244276	2.0286927	0.24071336	1.9214582	0.23641281	1.7279048	-0.6370562	1.816879	0.24366006	1.7067229	-0.14462215	1.6852139	0.15070853	1.6951559	-0.23924087	1.8848097
country	0.07416238114009939	0.06275680054301873	2308.811438098025	738.5926726918201	-168.12006	31.171333	57.0271	15.428721	6.254749	14.949758	19.274673	11.583244	9.258442	8.619432	5.208358	8.392187	3.1472168	7.454063	3.3991487	6.8532677	-0.95460176	8.276424	2.9424007	6.487511	-3.1260126	6.0656486	-0.26807985	5.878835	-3.0390277	6.1024923	0.9799344	5.3309307	-0.41791812	4.6492743	-0.44958833	4.441373	-1.260232	4.490642	0.4124336	4.3136373	-1.1202784	4.1568956	0.59954554	4.0748105	-2.3000796	4.019087	0.86968154	3.7670586	0.06873852	3.6085145	0.033875573	3.0387077	-0.568944	3.0149803	-0.027677856	2.7457683	0.6228085	2.6618311	0.30736282	2.8424082	-0.6873965	2.2859354	-0.011598902	2.353588	-0.46405992	2.0383172	0.51025957	1.9709941	0.3417517	1.8514954	-0.039517794	1.7766212	-0.30987582	1.821594	0.2671499	1.6675012	-0.109221525	1.7597412	0.45887747	1.7328233	0.32531914	1.6595341	-0.18419504	1.8748844
country	0.1025643835864938	0.04864669971210088	2174.1604935047117	755.2893257198713	-133.19435	21.346697	62.627865	17.792784	-7.097085	13.189599	20.54247	10.115385	5.117385	9.151471	-2.533194	8.88765	-0.15759107	8.081049	2.4534645	7.5212517	-2.4179475	6.906922	5.838345	6.856954	-0.91338515	6.2569275	2.820997	5.675988	1.8470533	5.226782	-1.3337518	5.973155	1.1812342	5.0815163	2.5434413	4.5653386	-2.4588645	4.8126616	1.3070936	4.53377	0.006205367	3.87737	-0.6256864	3.9981108	-1.2256048	3.3430793	1.0418723	4.010292	-0.8186415	3.6697583	-0.44577262	3.001091	0.55293757	2.8533885	-1.0576866	2.722358	-0.09090336	2.8128572	0.06775675	2.4899259	-0.056619238	2.2984	-0.18702355	2.2403455	-0.4081609	2.0998683	0.19955066	2.0142593	0.21505068	1.8913139	0.023174604	1.7845805	-0.053854123	1.9084798	0.22152469	1.6925143	-0.028578825	1.6186916	0.308693	1.6139383	0.06394726	1.6215194	-0.0638482	1.6610897
country	0.12416100280572756	0.03553262765514058	2966.1571589936843	439.23134025151757	-114.92923	10.685811	43.39383	9.245626	1.3624784	10.160192	14.880784	7.825626	1.9043118	7.4066553	1.5567061	8.642885	3.7817588	6.9297686	4.3294277	6.651458	2.2554255	6.1646533	4.402288	6.238911	0.16486809	5.835994	4.463367	5.2049875	0.855268	4.9973564	3.1228445	4.662777	0.5506915	4.6626725	0.5767926	4.5880475	0.91543436	4.24905	-0.47314978	4.067523	-2.485192	3.6929996	1.129983	3.811384	0.35206202	3.7512193	0.7674694	3.4491563	-1.2226326	3.8070657	-0.9468841	2.8830304	-0.952409	2.9669614	-0.4234596	2.5672615	-0.39102066	2.44481	1.4267057	2.420251	0.17644835	2.2479331	-0.7432077	2.19411	-0.5900247	2.0466576	0.67472625	1.8783927	0.60171247	1.8548552	-0.24304396	1.7553624	-0.45015973	1.6890911	0.16153361	1.7635834	0.05610542	1.6619743	0.04106351	1.5674142	0.25212204	1.5598475	0.64307964	1.7459179
country	0.13637249376438987	0.04720271812575041	2926.532916728232	525.192261582112	-117.66481	16.266998	42.006786	11.373824	-6.0903234	11.073414	12.654763	9.446751	5.4473577	7.6403284	1.3474226	8.09476	0.27695432	7.052414	7.10642	7.210678	2.7429864	6.898801	6.1429253	7.685563	1.1944536	6.2883086	3.4946742	5.846068	-0.16689712	5.5105205	1.8861977	5.243873	0.08999273	4.564562	0.1503774	4.6730614	0.981357	4.154718	0.53403974	4.211733	0.10481233	4.0723	1.7952477	4.0952125	-0.25697222	3.7011347	0.0019511342	3.7065308	-0.21250427	3.3292894	0.5013768	2.946475	-0.3836457	2.7590492	0.34658012	2.7542336	-0.5900139	2.5965316	0.1670239	2.8122237	-0.38049635	2.3772917	0.2505309	2.384036	-0.050553422	2.198383	-0.06100087	2.1425662	-0.15164898	1.9346875	0.26733947	1.86839	0.23891684	1.689669	-0.33913484	1.8509008	0.09068392	1.697237	0.2089748	1.6592437	-0.09376392	1.7137415	0.20273049	1.7893513
